end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,condition_type,condition_value,weekend_minus_weekday_share_under_weather,total_return_count_under_weather,end_lat,end_lng
Halsted St & Melrose St,182.0,80.0,6.46231087976196e-05,7.101825080272817e-05,cold,mild,6.395142005108568e-06,262.0,41.94112,-87.64907000000001
Halsted St & North Branch St,792.0,202.0,0.0002812170448775534,0.0001793210832768886,cold,mild,-0.00010189596160066478,994.0,41.89939028549696,-87.64854490756989
Halsted St & Polk St,6749.0,1560.0,0.002396381105907333,0.0013848558906531991,cold,mild,-0.001011525215254134,8309.0,41.87184,-87.64664
Halsted St & Roosevelt Rd,3843.0,748.0,0.0013645417973035831,0.0006640206450055084,cold,mild,-0.0007005211522980747,4591.0,41.867324,-87.648625
Halsted St & Roscoe St,8676.0,4635.0,0.003080604900704108,0.004114619905883063,cold,mild,0.001034015005178955,13311.0,41.943667741716816,-87.64895781893892
Halsted St & Willow St,5445.0,2329.0,0.0019333671835331796,0.0020675188264944236,cold,mild,0.00013415164296124403,7774.0,41.913865,-87.648755
Halsted St & Wrightwood Ave,8495.0,4187.0,0.003016336863932849,0.0037169177013877852,cold,mild,0.0007005808374549363,12682.0,41.929143,-87.64907700000002
Hamilton Park,35.0,18.0,1.2427520922619153e-05,1.5979106430613838e-05,cold,mild,3.5515855079946853e-06,53.0,41.76252,-87.63734000000001
Hamlin Ave & Grand Ave,72.0,30.0,2.55651858979594e-05,2.663184405102306e-05,cold,mild,1.066658153063661e-06,102.0,41.90403446332501,-87.72156312600833
Hampden Ct & Diversey Ave,1677.0,678.0,0.0005954557882066377,0.0006018796755531212,cold,mild,6.423887346483485e-06,2355.0,41.9325593,-87.6423847
Hampden Ct & Diversey Pkwy,2704.0,1401.0,0.0009601147592789198,0.001243707117182777,cold,mild,0.0002835923579038573,4105.0,41.93247,-87.64242
Harding Ave & 26th St,84.0,28.0,2.9826050214285968e-05,2.485638778095486e-05,cold,mild,-4.969662433331109e-06,112.0,41.844218,-87.723347
Harding Ave & Chicago Ave,71.0,17.0,2.5210113871598854e-05,1.5091378295579735e-05,cold,mild,-1.0118735576019119e-05,88.0,41.895313,-87.724738
Harding Ave & Division St,90.0,37.0,3.195648237244925e-05,3.2845940996261775e-05,cold,mild,8.894586238125223e-07,127.0,41.9023453,-87.7250744
Harlem Ave & Bloomingdale Ave,99.0,35.0,3.5152130609694174e-05,3.107048472619357e-05,cold,mild,-4.081645883500604e-06,134.0,41.91203,-87.80577
Harlem Ave & Grace St,32.0,25.0,1.1362304843537512e-05,2.2193203375852552e-05,cold,mild,1.083089853231504e-05,57.0,41.94894,-87.80683
Harlem Ave & Irving Park Rd,110.0,60.0,3.905792289966019e-05,5.326368810204612e-05,cold,mild,1.4205765202385929e-05,170.0,41.95326,-87.80714
Harper Ave & 55th St,185.0,85.0,6.568832487670124e-05,7.545689147789868e-05,cold,mild,9.768566601197444e-06,270.0,41.7953,-87.58833
Harper Ave & 59th St,1495.0,455.0,0.0005308326794090182,0.00040391630144051647,cold,mild,-0.0001269163779685017,1950.0,41.78794281287001,-87.58831517019999
Hastings LWS,227.0,167.0,8.060134998384423e-05,0.00014825059855069504,cold,mild,6.764924856685081e-05,394.0,41.8635164,-87.6797485
Hermitage Ave & Polk St,4181.0,540.0,0.001484556142213448,0.00047937319291841514,cold,mild,-0.0010051829492950329,4721.0,41.871514,-87.669886
Higgins Ave & Austin Ave,146.0,75.0,5.18405158486399e-05,6.657961012755766e-05,cold,mild,1.4739094278917764e-05,221.0,41.97342,-87.77865
Homan Ave & 26th St,63.0,33.0,2.2369537660714475e-05,2.9295028456125368e-05,cold,mild,6.925490795410893e-06,96.0,41.84425,-87.70983
Homan Ave & Arthington Ave,57.0,20.0,2.023910550255119e-05,1.7754562700682043e-05,cold,mild,-2.4845428018691484e-06,77.0,41.86963,-87.71055
Homan Ave & Fillmore St,59.0,9.0,2.0949249555272286e-05,7.989553215306919e-06,cold,mild,-1.2959696339965367e-05,68.0,41.868114,-87.71092569999999
Homewood Ave & 115th St,30.0,23.0,1.0652160790816417e-05,2.0417747105784347e-05,cold,mild,9.76558631496793e-06,53.0,41.68459507202618,-87.67070800065994
Honore St & Division St,6422.0,2770.0,0.0022802725532874344,0.0024590069340444626,cold,mild,0.00017873438075702817,9192.0,41.903119,-87.673935
Houston Ave & 92nd St,67.0,33.0,2.3789825766156665e-05,2.9295028456125368e-05,cold,mild,5.5052026899687035e-06,100.0,41.72820421535798,-87.54970014095306
Hoyne Ave & 34th St,170.0,85.0,6.036224448129303e-05,7.545689147789868e-05,cold,mild,1.5094646996605652e-05,255.0,41.8320245,-87.6778387
Hoyne Ave & 47th St,349.0,128.0,0.000123920137199831,0.00011362920128436506,cold,mild,-1.0290935915465934e-05,477.0,41.808227,-87.67718
Hoyne Ave & Balmoral Ave,1251.0,727.0,0.0004441951049770446,0.0006453783541697922,cold,mild,0.00020118324919274756,1978.0,41.979851,-87.681932
Hudson Ave & Armitage Ave,1230.0,676.0,0.0004367385924234731,0.000600104219283053,cold,mild,0.00016336562685957993,1906.0,41.91818,-87.63999999999999
Humboldt Blvd & Armitage Ave,2810.0,1439.0,0.0009977523940731378,0.0012774407863140728,cold,mild,0.000279688392240935,4249.0,41.91751339399,-87.70180895549998
Hyacinth Ave & Milwaukee Ave,203.0,79.0,7.207962135119109e-05,7.013052266769406e-05,cold,mild,-1.949098683497034e-06,282.0,41.99282,-87.78377
Indiana Ave & 103rd St,51.0,29.0,1.810867334438791e-05,2.5744115915988962e-05,cold,mild,7.635442571601051e-06,80.0,41.70717027117756,-87.6184719800949
Indiana Ave & 26th St,1679.0,603.0,0.0005961659322593589,0.0005353000654255636,cold,mild,-6.086586683379529e-05,2282.0,41.845687,-87.622481
Indiana Ave & 31st St,1325.0,517.0,0.0004704704349277251,0.0004589554458126308,cold,mild,-1.1514989115094312e-05,1842.0,41.838842,-87.621857
Indiana Ave & 40th St,205.0,93.0,7.278976540391218e-05,8.255871655817149e-05,cold,mild,9.76895115425931e-06,298.0,41.82167996480192,-87.62159931493291
Indiana Ave & Roosevelt Rd,12842.0,6640.0,0.0045598349625221475,0.0058945148166264375,cold,mild,0.00133467985410429,19482.0,41.86788801019692,-87.6230410031074
Jefferson St & Monroe St,4056.0,1305.0,0.0014401721389183796,0.0011584852162195031,cold,mild,-0.00028168692269887646,5361.0,41.880329633634624,-87.64274597167967
Jeffery Blvd & 67th St,294.0,136.0,0.0001043911757500009,0.00012073102636463788,cold,mild,1.633985061463699e-05,430.0,41.77351755125,-87.5771428255
Jeffery Blvd & 71st St,264.0,127.0,9.373901495918448e-05,0.00011274147314933096,cold,mild,1.9002458190146487e-05,391.0,41.76663823695,-87.57645011409998
Jeffery Blvd & 76th St,44.0,22.0,1.5623169159864077e-05,1.9530018970750244e-05,cold,mild,3.906849810886167e-06,66.0,41.75712006802,-87.5758393587
Karlov Ave & Armitage Ave,632.0,138.0,0.00022440552065986587,0.00012250648263470608,cold,mild,-0.00010189903802515978,770.0,41.91748,-87.72895199999999
Karlov Ave & Lawrence Ave,335.0,120.0,0.00011894912883078332,0.00010652737620409224,cold,mild,-1.242175262669108e-05,455.0,41.967947,-87.730409
Karlov Ave & Madison St,33.0,17.0,1.171737686989806e-05,1.5091378295579735e-05,cold,mild,3.374001425681676e-06,50.0,41.88085,-87.727907
Kedvale Ave & Peterson Ave,100.0,46.0,3.550720263605472e-05,4.0835494211568694e-05,cold,mild,5.328291575513971e-06,146.0,41.9900762,-87.7317073
Kedzie Ave & 21st St,352.0,149.0,0.00012498535327891262,0.0001322714921200812,cold,mild,7.286138841168581e-06,501.0,41.85353363213,-87.7050730318
Kedzie Ave & 24th St,68.0,39.0,2.414489779251721e-05,3.462139726632998e-05,cold,mild,1.047649947381277e-05,107.0,41.848193,-87.70541199999998
Kedzie Ave & 38th Pl,50.0,11.0,1.775360131802736e-05,9.765009485375122e-06,cold,mild,-7.98859183265224e-06,61.0,41.8235109,-87.7041017
Kedzie Ave & 48th Pl,478.0,165.0,0.00016972442860034158,0.00014647514228062684,cold,mild,-2.3249286319714744e-05,643.0,41.8047581237684,-87.70421936879356
Kedzie Ave & 52nd St,63.0,19.0,2.2369537660714475e-05,1.686683456564794e-05,cold,mild,-5.502703095066535e-06,82.0,41.79906,-87.70342
Kedzie Ave & 54th Pl,119.0,46.0,4.225357113690512e-05,4.0835494211568694e-05,cold,mild,-1.4180769253364272e-06,165.0,41.793637538888895,-87.70345380555557
Kedzie Ave & 57th St,376.0,137.0,0.00013350708191156577,0.00012161875449967198,cold,mild,-1.1888327411893786e-05,513.0,41.78983,-87.7031
Kedzie Ave & 60th St,115.0,49.0,4.083328303146293e-05,4.3498678616671005e-05,cold,mild,2.665395585208073e-06,164.0,41.78458,-87.70319
Kedzie Ave & 66th Pl,63.0,14.0,2.2369537660714475e-05,1.242819389047743e-05,cold,mild,-9.941343770237046e-06,77.0,41.772584,-87.703007
Kedzie Ave & Archer Ave,115.0,50.0,4.083328303146293e-05,4.4386406751705104e-05,cold,mild,3.553123720242172e-06,165.0,41.81447,-87.70411
Kedzie Ave & Armitage Ave,489.0,212.0,0.0001736302208903076,0.00018819836462722963,cold,mild,1.4568143736922037e-05,701.0,41.91759,-87.70685
Kedzie Ave & Bryn Mawr Ave,579.0,246.0,0.00020558670326275685,0.0002183811212183891,cold,mild,1.2794417955632262e-05,825.0,41.98222975911517,-87.70888656377792
Kedzie Ave & Chicago Ave,471.0,212.0,0.00016723892441581774,0.00018819836462722963,cold,mild,2.0959440211411893e-05,683.0,41.89546530305,-87.7061278837
Kedzie Ave & Foster Ave,713.0,263.0,0.0002531663547950702,0.00023347249951396885,cold,mild,-1.9693855281101356e-05,976.0,41.975672,-87.709261
Kedzie Ave & George St,968.0,436.0,0.00034370972151700975,0.0003870494668748685,cold,mild,4.333974535785875e-05,1404.0,41.933886,-87.707262
Kedzie Ave & Harrison St,90.0,24.0,3.195648237244925e-05,2.130547524081845e-05,cold,mild,-1.0651007131630803e-05,114.0,41.87359967462,-87.7048707493
Kedzie Ave & Jackson Blvd,90.0,46.0,3.195648237244925e-05,4.0835494211568694e-05,cold,mild,8.879011839119441e-06,136.0,41.877161,-87.706134
Kedzie Ave & Lake St,313.0,122.0,0.00011113754425085129,0.00010830283247416046,cold,mild,-2.8347117766908304e-06,435.0,41.88460328501,-87.70630374359999
Kedzie Ave & Leland Ave,1253.0,493.0,0.00044490524902976566,0.00043764997057181234,cold,mild,-7.255278457953321e-06,1746.0,41.96668636205,-87.7080519806
Kedzie Ave & Milwaukee Ave,6296.0,3400.0,0.0022355334779660054,0.003018275659115947,cold,mild,0.0007827421811499417,9696.0,41.929083085060974,-87.70802510914633
Kedzie Ave & Palmer Ct,2671.0,1224.0,0.0009483973824090217,0.001086579237281741,cold,mild,0.0001381818548727193,3895.0,41.921525,-87.707322
Kedzie Ave & Redfield Dr,66.0,15.0,2.343475373979612e-05,1.331592202551153e-05,cold,mild,-1.0118831714284589e-05,81.0,41.76523,-87.70316
Kedzie Ave & Roosevelt Rd,84.0,28.0,2.9826050214285968e-05,2.485638778095486e-05,cold,mild,-4.969662433331109e-06,112.0,41.86649278172,-87.7064961757
Keeler Ave & Carmen Ave,218.0,146.0,7.74057017465993e-05,0.0001296083077149789,cold,mild,5.22026059683796e-05,364.0,41.974323,-87.7331
Keeler Ave & Roosevelt Rd,49.0,8.0,1.7398529291666816e-05,7.1018250802728164e-06,cold,mild,-1.0296704211394e-05,57.0,41.866402,-87.7300171
Kenmore Ave & School St,99.0,70.0,3.5152130609694174e-05,6.214096945238714e-05,cold,mild,2.6988838842692966e-05,169.0,41.94166,-87.6556
Kenneth Ave & Lawrence Ave,401.0,169.0,0.00014238388257057944,0.00015002605482076326,cold,mild,7.642172250183822e-06,570.0,41.967943,-87.739983
Kenosha Ave & Wellington Ave,218.0,83.0,7.74057017465993e-05,7.368143520783047e-05,cold,mild,-3.7242665387688328e-06,301.0,41.934457,-87.733795
Kenton Ave & Madison St,46.0,11.0,1.6333313212585172e-05,9.765009485375122e-06,cold,mild,-6.56830372721005e-06,57.0,41.88042,-87.74107999999998
Kenwood Ave & 57th St,96.0,39.0,3.408691453061253e-05,3.462139726632998e-05,cold,mild,5.344827357174465e-07,135.0,41.79153999999999,-87.59295
Keystone Ave & Fullerton Ave,858.0,219.0,0.0003046517986173495,0.00019441246157246835,cold,mild,-0.00011023933704488117,1077.0,41.92459,-87.72785
Keystone Ave & Montrose Ave,702.0,222.0,0.00024926056250510414,0.00019707564597757065,cold,mild,-5.218491652753349e-05,924.0,41.96110801623001,-87.7289701012
Kilbourn Ave & 49th St,56.0,6.0,1.9884033476190646e-05,5.326368810204612e-06,cold,mild,-1.4557664665986034e-05,62.0,41.80385,-87.73566
Kilbourn Ave & Belden Ave,407.0,148.0,0.00014451431472874273,0.0001313837639850471,cold,mild,-1.3130550743695635e-05,555.0,41.922369,-87.739024
Kilbourn Ave & Diversey Ave,274.0,122.0,9.728973522278994e-05,0.00010830283247416046,cold,mild,1.1013097251370515e-05,396.0,41.93179,-87.73934
Kilbourn Ave & Irving Park Rd,446.0,99.0,0.00015836212375680407,8.788508536837611e-05,cold,mild,-7.047703838842796e-05,545.0,41.953733,-87.740569
Kilbourn Ave & Milwaukee Ave,294.0,67.0,0.0001043911757500009,5.947778504728484e-05,cold,mild,-4.491339070271605e-05,361.0,41.94761930237381,-87.74001627636491
Kilbourn Ave & Roscoe St,256.0,96.0,9.08984387483001e-05,8.52219009632738e-05,cold,mild,-5.6765377850263e-06,352.0,41.942722,-87.739557
Kildare Ave & 26th St,58.0,12.0,2.059417752891174e-05,1.0652737620409225e-05,cold,mild,-9.941439908502516e-06,70.0,41.84431738489837,-87.73233669396876
Kildare Ave & 47th St,57.0,8.0,2.023910550255119e-05,7.1018250802728164e-06,cold,mild,-1.3137280422278375e-05,65.0,41.80762,-87.73084
Kildare Ave & 55th St,34.0,18.0,1.2072448896258605e-05,1.5979106430613838e-05,cold,mild,3.906657534355233e-06,52.0,41.79332,-87.73059
Kildare Ave & Chicago Ave,78.0,15.0,2.7695618056122684e-05,1.331592202551153e-05,cold,mild,-1.4379696030611154e-05,93.0,41.8954357,-87.73348179999999
Kildare Ave & Division St,100.0,28.0,3.550720263605472e-05,2.485638778095486e-05,cold,mild,-1.0650814855099863e-05,128.0,41.902393,-87.733598
Kildare Ave & Montrose Ave,370.0,146.0,0.00013137664975340247,0.0001296083077149789,cold,mild,-1.7683420384235723e-06,516.0,41.96108,-87.73569
Kildare Ave & North Ave,220.0,78.0,7.811584579932039e-05,6.924279453265996e-05,cold,mild,-8.873051266660426e-06,298.0,41.9095392,-87.7338518
Kilpatrick Ave & Grand Ave,225.0,52.0,7.989120593112313e-05,4.616186302177331e-05,cold,mild,-3.372934290934982e-05,277.0,41.912732,-87.743636
Kilpatrick Ave & Parker Ave,128.0,48.0,4.544921937415005e-05,4.26109504816369e-05,cold,mild,-2.83826889251315e-06,176.0,41.930736,-87.744082
Kimball Ave & Belmont Ave,2608.0,972.0,0.0009260278447483072,0.0008628717472531472,cold,mild,-6.315609749515992e-05,3580.0,41.93939395344302,-87.71206766366959
Kimbark Ave & 53rd St,8615.0,3161.0,0.0030589455070961146,0.0028061086348427967,cold,mild,-0.00025283687225331796,11776.0,41.7994549,-87.59477789999998
Kingsbury St & Erie St,13071.0,3924.0,0.004641146456558713,0.0034834452018738167,cold,mild,-0.0011577012546848966,16995.0,41.8939139,-87.6417358
Kingsbury St & Kinzie St,27620.0,7948.0,0.009807089368078314,0.007055663217251043,cold,mild,-0.002751426150827271,35568.0,41.889172621529056,-87.63849963502554
Kingsbury St & Kinzie St 1,67.0,23.0,2.3789825766156665e-05,2.0417747105784347e-05,cold,mild,-3.372078660372318e-06,90.0,41.88907,-87.63835
Kingsbury St & Kinzie St 2,78.0,21.0,2.7695618056122684e-05,1.8642290835716145e-05,cold,mild,-9.053327220406539e-06,99.0,41.889188,-87.638387
Knox Ave & Marquette Ave,45.0,27.0,1.5978241186224626e-05,2.3968659645920757e-05,cold,mild,7.99041845969613e-06,72.0,41.77114,-87.73774
Knox Ave & Montrose Ave,626.0,204.0,0.00022227508850170257,0.0001810965395469568,cold,mild,-4.117854895474576e-05,830.0,41.960631,-87.745359
Komensky Ave & 31st St,125.0,11.0,4.43840032950684e-05,9.765009485375122e-06,cold,mild,-3.461899380969328e-05,136.0,41.836708,-87.725641
Komensky Ave & 47th St,98.0,18.0,3.479705858333363e-05,1.5979106430613838e-05,cold,mild,-1.8817952152719794e-05,116.0,41.80769,-87.72472
Kosciuszko Park,1446.0,631.0,0.0005134341501173513,0.0005601564532065185,cold,mild,4.672230308916717e-05,2077.0,41.93058537138,-87.7237773635
Kostner Ave & 63rd St,121.0,28.0,4.296371518962622e-05,2.485638778095486e-05,cold,mild,-1.810732740867136e-05,149.0,41.77875,-87.73246
Kostner Ave & Adams St,55.0,16.0,1.9528961449830096e-05,1.4203650160545633e-05,cold,mild,-5.3253112892844636e-06,71.0,41.877917,-87.735737
Kostner Ave & Belmont Ave,207.0,99.0,7.349990945663328e-05,8.788508536837611e-05,cold,mild,1.4385175911742833e-05,306.0,41.939191,-87.737112
Kostner Ave & Bryn Mawr Ave,186.0,151.0,6.604339690306179e-05,0.00013404694839014942,cold,mild,6.800355148708764e-05,337.0,41.982765,-87.738094
Kostner Ave & Devon Ave,142.0,78.0,5.042022774319771e-05,6.924279453265996e-05,cold,mild,1.882256678946225e-05,220.0,41.997032,-87.73837
Kostner Ave & Lake St,47.0,12.0,1.668838523894572e-05,1.0652737620409225e-05,cold,mild,-6.035647618536496e-06,59.0,41.885928,-87.73541
Kostner Ave & Wrightwood Ave,424.0,141.0,0.00015055053917687204,0.0001251696670398084,cold,mild,-2.5380872137063635e-05,565.0,41.927957,-87.735952
La Villita Park,63.0,32.0,2.2369537660714475e-05,2.8407300321091266e-05,cold,mild,6.0377626603767904e-06,95.0,41.83925,-87.70202
LaSalle Dr & Huron St,6237.0,2609.0,0.002214584228410733,0.0023160827043039725,cold,mild,0.00010149847589323953,8846.0,41.894877,-87.632326
LaSalle St & Adams St,3953.0,794.0,0.0014035997202032431,0.000704856139217077,cold,mild,-0.0006987435809861661,4747.0,41.87934437346,-87.6319852213
LaSalle St & Adams St Corral,587.0,23.0,0.00020842727947364124,2.0417747105784347e-05,cold,mild,-0.00018800953236785688,610.0,41.87937994371794,-87.63207985027061
LaSalle St & Calhoun Pl,1659.0,197.0,0.0005890644917321479,0.00017488244260171812,cold,mild,-0.0004141820491304298,1856.0,41.882664,-87.63253000000002
LaSalle St & Calhoun Pl Corral,589.0,30.0,0.0002091374235263623,2.663184405102306e-05,cold,mild,-0.00018250557947533926,619.0,41.88288,-87.63251
LaSalle St & Illinois St,12898.0,4865.0,0.0045797189959983385,0.0043187973769409065,cold,mild,-0.00026092161905743195,17763.0,41.890762,-87.631697
LaSalle St & Jackson Blvd,11860.0,810.0,0.00421115423263609,0.0007190597893776227,cold,mild,-0.0034920944432584675,12670.0,41.878166,-87.631929
LaSalle St & Jackson Blvd Corral,1150.0,64.0,0.0004083328303146293,5.681460064218253e-05,cold,mild,-0.00035151822967244674,1214.0,41.87816,-87.63204
LaSalle St & Washington St,5032.0,847.0,0.0017867224366462737,0.0007519057303738845,cold,mild,-0.0010348167062723891,5879.0,41.88282761288388,-87.63241016237205
LaSalle St & Washington St Corral,441.0,12.0,0.00015658676362500132,1.0652737620409225e-05,cold,mild,-0.0001459340260045921,453.0,41.88288,-87.63251
LaSalle St & Washington St Corral N,464.0,45.0,0.00016475342023129392,3.9947766076534595e-05,cold,mild,-0.00012480565415475933,509.0,41.88288,-87.63251
Laflin St & Cullerton St,1701.0,654.0,0.0006039775168392909,0.0005805742003123028,cold,mild,-2.340331652698807e-05,2355.0,41.85491457576575,-87.66355991363525
Lake Park Ave & 35th St,1332.0,701.0,0.0004729559391122489,0.0006222974226589056,cold,mild,0.00014934148354665665,2033.0,41.83127423549,-87.6087991946
Lake Park Ave & 47th St,1363.0,594.0,0.0004839631719294259,0.0005273105122102566,cold,mild,4.334734028083075e-05,1957.0,41.809443,-87.591875
Lake Park Ave & 53rd St,4447.0,1755.0,0.0015790053012253536,0.001557962876984849,cold,mild,-2.1042424240504468e-05,6202.0,41.79949429373001,-87.5864498959
Lake Park Ave & 56th St,4681.0,1184.0,0.0016620921553937215,0.0010510701118803768,cold,mild,-0.0006110220435133447,5865.0,41.791661314578,-87.58748949571235
Lakefront Trail & Bryn Mawr Ave,6625.0,5101.0,0.0023523521746386254,0.004528301216808955,cold,mild,0.0021759490421703292,11726.0,41.98404411519213,-87.65228122472763
Lakefront Trail & Wilson Ave,4005.0,3042.0,0.0014220634655739918,0.0027004689867737384,cold,mild,0.0012784055211997466,7047.0,41.9668559,-87.6430926
