end_station_name,return_count_cold,return_count_mild,return_share_cold,return_share_mild,total_return_count,cold_minus_mild_share,cold_mild_share_ratio,end_lat,end_lng
Clark St & Elm St,2712.0,26653.0,0.007395529958441048,0.006759915095892488,29365.0,0.00063561486254856,1.0940270342903777,41.903017321641414,-87.63152289470456
Peoria St & Jackson Blvd,1300.0,11576.0,0.0035450549210816235,0.002935983834842286,12876.0,0.0006090710862393374,1.207450351586048,41.87764159627531,-87.64961779117584
Canal St & Monroe St,991.0,8260.0,0.0027024226359937606,0.0020949573666030822,9251.0,0.0006074652693906783,1.2899653182013668,41.8829056,-87.6397409
Mies van der Rohe Way & Chicago Ave,1266.0,11232.0,0.0034523381000687195,0.002848736215700463,12498.0,0.0006036018843682566,1.211884016904606,41.89694462637082,-87.62175768613815
Morgan St & Lake St*,1188.0,10403.0,0.003239634804803822,0.0026384795986406618,11591.0,0.0006011552061631602,1.2278414351323537,41.88549170626906,-87.65228927135468
MLK Jr Dr & 29th St,681.0,4954.0,0.001857063385581989,0.0012564671663621877,5635.0,0.0006005962192198013,1.4780035302913312,41.842052,-87.617
Ada St & Washington Blvd,754.0,5790.0,0.0020561318542273417,0.0014684991710208048,6544.0,0.000587632683206537,1.4001584029765917,41.88283,-87.661206
Jefferson St & Monroe St,710.0,5361.0,0.0019361453799753483,0.0013596932738933565,6071.0,0.0005764521060819918,1.4239571476839241,41.880329633634624,-87.64274597167967
Sheffield Ave & Fullerton Ave*,210.0,0.0,0.0005726627180208776,0.0,210.0,0.0005726627180208776,572663.7180208776,41.9256163,-87.6536574
Dearborn St & Maple St,434.0,2506.0,0.0011835029505764805,0.0006355887603761894,2940.0,0.0005479141902002911,1.8620563520028934,41.90191999999999,-87.63026
Aberdeen St & Monroe St,823.0,6703.0,0.0022442924615770584,0.0017000604392663997,7526.0,0.0005442320223106587,1.3201249141592803,41.880381631942605,-87.65540930667021
Sheridan Rd & Noyes St (NU),692.0,5341.0,0.0018870600041449874,0.001354620737896739,6033.0,0.0005324392662482485,1.393053832928256,42.058239,-87.677432
Wabash Ave & Jackson Blvd,215.0,213.0,0.0005862975446404223,5.402250836397779e-05,428.0,0.0005322750362764445,10.852655860302455,41.87801,-87.62599
Rush St & Hubbard St,993.0,8598.0,0.0027078765666415784,0.0021806832249459205,9591.0,0.0005271933416956579,1.2417559294760945,41.890173,-87.626185
Clybourn Ave & Division St,603.0,4439.0,0.0016443600903170916,0.0011258493644492836,5042.0,0.0005185107258678079,1.4605503024564375,41.904613,-87.640552
Wabash Ave & Washington St,410.0,2413.0,0.001118055782802666,0.0006120014679919174,2823.0,0.0005060543148107486,1.8268828007690843,41.8832,-87.62662
Wacker Dr & Randolph St,276.0,982.0,0.0007526424293988678,0.0002490615174339258,1258.0,0.0005035809119649419,3.0219056530597292,41.88454,-87.63732
Dearborn St & Erie St,2046.0,20024.0,0.0055793710527176936,0.005078623039813574,22070.0,0.0005007480129041193,1.098599149883617,41.893992,-87.629318
Wells St & Randolph St,1218.0,11136.0,0.0033214437645210904,0.002824388042916698,12354.0,0.0004970557216043923,1.175986988354512,41.884295,-87.633963
Loomis St & Lexington St*,182.0,0.0,0.0004963076889514272,0.0,182.0,0.0004963076889514272,496308.68895142723,41.87222873224032,-87.66136385500431
Dorchester Ave & 53rd St,191.0,145.0,0.0005208503768666078,3.677588597547784e-05,336.0,0.00048407449089112996,14.162465446745601,41.79943,-87.59227
Carpenter St & Fulton St,256.0,886.0,0.000698103122920689,0.00022471334465016114,1142.0,0.00047338977827052783,3.106629102861718,41.88668,-87.65315
Wood St & Taylor St (Temp),590.0,4519.0,0.0016089095411062752,0.0011461395084357542,5109.0,0.00046277003267052095,1.4037637874802165,41.869265218438194,-87.67373085021973
Elston Ave & Cortland St,1099.0,10005.0,0.0029969348909759264,0.002537536132307971,11104.0,0.00045939875866795547,1.181041196528272,41.916433431898604,-87.66674637967343
