condition_type,day_type,condition_value,end_station_name,return_count
rain,weekend,dry,Campbell Ave & 51st St,28
rain,weekend,dry,Campbell Ave & Augusta Blvd,504
rain,weekend,dry,Campbell Ave & Fullerton Ave,608
rain,weekend,dry,Campbell Ave & Irving Park Rd,141
rain,weekend,dry,Campbell Ave & Montrose Ave,725
rain,weekend,dry,Campbell Ave & North Ave,1111
rain,weekend,dry,Canal St & Adams St,1219
rain,weekend,dry,Canal St & Harrison St,279
rain,weekend,dry,Canal St & Jackson Blvd,637
rain,weekend,dry,Canal St & Madison St,1799
rain,weekend,dry,Canal St & Monroe St,445
rain,weekend,dry,Canal St & Taylor St,952
rain,weekend,dry,Cannon Dr & Fullerton Ave,1467
rain,weekend,dry,Carpenter St & 63rd St,1
rain,weekend,dry,Carpenter St & Fulton St,166
rain,weekend,dry,Carpenter St & Huron St,1397
rain,weekend,dry,Central & Elston,30
rain,weekend,dry,Central Ave & Altgeld St,49
rain,weekend,dry,Central Ave & Chicago Ave,60
rain,weekend,dry,Central Ave & Harrison St,11
rain,weekend,dry,Central Ave & Lake St,53
rain,weekend,dry,Central Ave & Madison St,18
rain,weekend,dry,Central Ave & Parker Ave,22
rain,weekend,dry,Central Ave & Roscoe St,10
rain,weekend,dry,Central Ave & Wellington Ave,17
rain,weekend,dry,Central Park & Augusta Blvd,72
rain,weekend,dry,Central Park Ave & 24th St,63
rain,weekend,dry,Central Park Ave & 66th St,7
rain,weekend,dry,Central Park Ave & Ardmore Ave,104
rain,weekend,dry,Central Park Ave & Bloomingdale Ave,457
rain,weekend,dry,Central Park Ave & Douglas Blvd,15
rain,weekend,dry,Central Park Ave & Elbridge Ave,740
rain,weekend,dry,Central Park Ave & North Ave,260
rain,weekend,dry,Central Park Ave & Ogden Ave,136
rain,weekend,dry,Central Park Ave & Ohio St,44
rain,weekend,dry,Central Park Ave & Washington Blvd,37
rain,weekend,dry,Central Park Blvd & 5th Ave,85
rain,weekend,dry,Central St & Girard Ave,217
rain,weekend,dry,Central St Metra,303
rain,weekend,dry,Cherry Ave & Blackhawk St,108
rain,weekend,dry,Chicago Ave & Sheridan Rd,1070
rain,weekend,dry,Chicago Ave & Washington St,604
rain,weekend,dry,Chicago State University,19
rain,weekend,dry,Christiana Ave & Lawrence Ave,355
rain,weekend,dry,Cicero Ave & Flournoy St,8
rain,weekend,dry,Cicero Ave & Lake St,15
rain,weekend,dry,Cicero Ave & Quincy St,7
rain,weekend,dry,Cicero Ave & Roscoe Ave,43
rain,weekend,dry,Cicero Ave & Wellington Ave,11
rain,weekend,dry,Cicero Ave & Wrightwood Ave,82
rain,weekend,dry,Cityfront Plaza Dr & Pioneer Ct,2116
rain,weekend,dry,Claremont Ave & Hirsch St,435
rain,weekend,dry,Clarendon Ave & Gordon Ter,2878
rain,weekend,dry,Clarendon Ave & Junior Ter,2799
rain,weekend,dry,Clarendon Ave & Leland Ave,1657
rain,weekend,dry,Clark St & 9th St (AMLI),834
rain,weekend,dry,Clark St & Arlington Pl,1144
rain,weekend,dry,Clark St & Armitage Ave,6175
rain,weekend,dry,Clark St & Berwyn Ave,2686
rain,weekend,dry,Clark St & Bryn Mawr Ave,1735
rain,weekend,dry,Clark St & Chicago Ave,2282
rain,weekend,dry,Clark St & Columbia Ave,519
rain,weekend,dry,Clark St & Drummond Pl,3367
rain,weekend,dry,Clark St & Eddy St,537
rain,weekend,dry,Clark St & Elm St,6014
rain,weekend,dry,Clark St & Elmdale Ave,603
rain,weekend,dry,Clark St & Fletcher St,222
rain,weekend,dry,Clark St & Grace St,2574
rain,weekend,dry,Clark St & Ida B Wells Dr,852
rain,weekend,dry,Clark St & Jarvis Ave,281
rain,weekend,dry,Clark St & Lake St,2469
rain,weekend,dry,Clark St & Leland Ave,1818
rain,weekend,dry,Clark St & Lincoln Ave,6317
rain,weekend,dry,Clark St & Lunt Ave,579
rain,weekend,dry,Clark St & Montrose Ave,1494
rain,weekend,dry,Clark St & Newport St,4224
rain,weekend,dry,Clark St & North Ave,2767
rain,weekend,dry,Clark St & Schiller St,3332
rain,weekend,dry,Clark St & Schreiber Ave,734
rain,weekend,dry,Clark St & Touhy Ave,189
rain,weekend,dry,Clark St & Washington St,24
rain,weekend,dry,Clark St & Wellington Ave,2714
rain,weekend,dry,Clark St & Winnemac Ave,3196
rain,weekend,dry,Clark St & Wrightwood Ave,4069
rain,weekend,dry,Clark/Eddy,256
rain,weekend,dry,Clark/Newport,167
rain,weekend,dry,Clark/Newport Corral,311
rain,weekend,dry,Clark/Racine,57
rain,weekend,dry,Clark/Racine Corral,86
rain,weekend,dry,Clifton Ave & Armitage Ave,2005
rain,weekend,dry,Clinton St & 18th St,591
rain,weekend,dry,Clinton St & Jackson Blvd,1618
rain,weekend,dry,Clinton St & Lake St,2105
rain,weekend,dry,Clinton St & Madison St,2896
rain,weekend,dry,Clinton St & Polk St,209
rain,weekend,dry,Clinton St & Roosevelt Rd,1156
rain,weekend,dry,Clinton St & Tilden St,693
rain,weekend,dry,Clinton St & Washington Blvd,1042
rain,weekend,dry,Clybourn Ave & Division St,956
rain,weekend,dry,Clyde Ave & 87th St,16
rain,weekend,dry,Columbus Ave & 79th St,7
rain,weekend,dry,Columbus Ave & 83rd Pl,5
rain,weekend,dry,Columbus Dr & Randolph St,3283
rain,weekend,dry,Commercial Ave & 100th St,4
rain,weekend,dry,Commercial Ave & 130th St,20
rain,weekend,dry,Commercial Ave & 83rd St,40
rain,weekend,dry,Commercial Ave & 90th St,15
rain,weekend,dry,Commercial Ave & 97th St,12
rain,weekend,dry,Conservatory Dr & Lake St,132
rain,weekend,dry,Constance Ave & 95th St,14
rain,weekend,dry,Cornell Ave & Hyde Park Blvd,1333
rain,weekend,dry,Cottage Grove Ave & 111th Pl,21
rain,weekend,dry,Cottage Grove Ave & 43rd St,151
rain,weekend,dry,Cottage Grove Ave & 47th St,117
rain,weekend,dry,Cottage Grove Ave & 49th St,26
rain,weekend,dry,Cottage Grove Ave & 51st St,151
rain,weekend,dry,Cottage Grove Ave & 63rd St,165
rain,weekend,dry,Cottage Grove Ave & 67th St,91
rain,weekend,dry,Cottage Grove Ave & 71st St,9
rain,weekend,dry,Cottage Grove Ave & 78th St,6
rain,weekend,dry,Cottage Grove Ave & 83rd St,44
rain,weekend,dry,Cottage Grove Ave & Oakwood Blvd,268
rain,weekend,dry,Cumberland Ave & Catherine Ave,47
rain,weekend,dry,Daley Center Plaza,2229
rain,weekend,dry,Daley Center Plaza Corral,3
rain,weekend,dry,Damen Ave & 33rd St,3
rain,weekend,dry,Damen Ave & 51st St,13
rain,weekend,dry,Damen Ave & 59th St,22
rain,weekend,dry,Damen Ave & 74th St,11
rain,weekend,dry,Damen Ave & 77th St,13
rain,weekend,dry,Damen Ave & 81st St,19
rain,weekend,dry,Damen Ave & 87th St,29
rain,weekend,dry,Damen Ave & Charleston St,1179
rain,weekend,dry,Damen Ave & Chicago Ave,2312
rain,weekend,dry,Damen Ave & Clybourn Ave,943
rain,weekend,dry,Damen Ave & Cortland St,2551
rain,weekend,dry,Damen Ave & Cullerton St,491
rain,weekend,dry,Damen Ave & Division St,1805
rain,weekend,dry,Damen Ave & Evergreen Ave,70
rain,weekend,dry,Damen Ave & Foster Ave,1070
rain,weekend,dry,Damen Ave & Grand Ave,822
rain,weekend,dry,Damen Ave & Lake St,626
rain,weekend,dry,Damen Ave & Leland Ave,1310
rain,weekend,dry,Damen Ave & Madison St,409
rain,weekend,dry,Damen Ave & Melrose Ave,870
rain,weekend,dry,Damen Ave & Ohio St,77
rain,weekend,dry,Damen Ave & Pershing Rd,42
rain,weekend,dry,Damen Ave & Pierce Ave,3131
rain,weekend,dry,Damen Ave & St Paul Ave,233
rain,weekend,dry,Damen Ave & Sunnyside Ave,792
rain,weekend,dry,Damen Ave & Thomas St (Augusta Blvd),1490
rain,weekend,dry,Damen Ave & Wabansia Ave,610
rain,weekend,dry,Damen Ave & Wellington Ave,1006
rain,weekend,dry,Damen Ave & Wicker Park Ave,1405
rain,weekend,dry,Damen Ave/Coulter St,103
rain,weekend,dry,Dan Ryan Woods & 83rd St,70
rain,weekend,dry,Dauphin Ave & 103rd St,14
rain,weekend,dry,Dauphin Ave & 87th St,18
rain,weekend,dry,Dayton St & North Ave,2210
rain,weekend,dry,Dearborn Pkwy & Delaware Pl,4160
rain,weekend,dry,Dearborn St & Adams St,1084
rain,weekend,dry,Dearborn St & Adams St Corral,35
rain,weekend,dry,Dearborn St & Division St,714
rain,weekend,dry,Dearborn St & Erie St,4166
rain,weekend,dry,Dearborn St & Madison St,26
rain,weekend,dry,Dearborn St & Maple St,615
rain,weekend,dry,Dearborn St & Monroe St,1610
rain,weekend,dry,Dearborn St & Van Buren St,1127
rain,weekend,dry,Dearborn St & Washington St,19
rain,weekend,dry,Delano Ct & Roosevelt Rd,1375
rain,weekend,dry,Desplaines St & Jackson Blvd,1880
rain,weekend,dry,Desplaines St & Kinzie St,3852
rain,weekend,dry,Desplaines St & Randolph St,1170
rain,weekend,dry,Dodge Ave & Church St,120
rain,weekend,dry,Dodge Ave & Main St,119
rain,weekend,dry,Dodge Ave & Mulford St,120
rain,weekend,dry,Dorchester Ave & 49th St,240
rain,weekend,dry,Dorchester Ave & 53rd St,71
rain,weekend,dry,Dorchester Ave & 63rd St,175
rain,weekend,dry,Doty Ave & 111th St,7
rain,weekend,dry,Drake Ave & Addison St,220
rain,weekend,dry,Drake Ave & Montrose Ave,254
rain,weekend,dry,Drexel Ave & 60th St,820
rain,weekend,dry,DuSable Lake Shore Dr & Belmont Ave,4381
rain,weekend,dry,DuSable Lake Shore Dr & Diversey Pkwy,5038
rain,weekend,dry,DuSable Lake Shore Dr & Monroe St,12402
rain,weekend,dry,DuSable Lake Shore Dr & North Blvd,10936
rain,weekend,dry,DuSable Lake Shore Dr & Wellington Ave,4412
rain,weekend,dry,DuSable Museum,132
rain,weekend,dry,Dusable Harbor,6144
rain,weekend,dry,East End Ave & 87th St,14
rain,weekend,dry,Eastlake Ter & Howard St,344
rain,weekend,dry,Eberhart Ave & 131st St,3
rain,weekend,dry,Eberhart Ave & 61st St,61
rain,weekend,dry,Eberhart Ave & 91st St,11
rain,weekend,dry,Eckhart Park,1235
rain,weekend,dry,Eddy/Seminary Corral,238
rain,weekend,dry,Edgebrook Metra,74
rain,weekend,dry,Eggleston Ave & 111th St,3
rain,weekend,dry,Eggleston Ave & 115th St,2
rain,weekend,dry,Eggleston Ave & 69th St,11
rain,weekend,dry,Eggleston Ave & 92nd St,15
rain,weekend,dry,Elizabeth St & 47th St,12
rain,weekend,dry,Elizabeth St & 92nd St,8
rain,weekend,dry,Elizabeth St & Fulton St,692
rain,weekend,dry,Elizabeth St & Randolph St,1600
rain,weekend,dry,Ellis Ave & 53rd St,1019
rain,weekend,dry,Ellis Ave & 55th St,2965
rain,weekend,dry,Ellis Ave & 58th St,700
rain,weekend,dry,Ellis Ave & 60th St,3246
rain,weekend,dry,Ellis Ave & 83rd St,11
rain,weekend,dry,Elmwood Ave & Austin St,217
rain,weekend,dry,Elston Ave & Carmen Ave,68
rain,weekend,dry,Elston Ave & Cortland St,1488
rain,weekend,dry,Elston Ave & George St,333
rain,weekend,dry,Elston Ave & Henderson St,131
rain,weekend,dry,Elston Ave & Wabansia Ave,476
rain,weekend,dry,Emerald Ave & 28th St,361
rain,weekend,dry,Emerald Ave & 31st St,752
rain,weekend,dry,Evans Ave & 75th St,10
rain,weekend,dry,Evanston Civic Center,343
rain,weekend,dry,Ewing Ave & 106th St,36
rain,weekend,dry,Ewing Ave & 97th St,10
rain,weekend,dry,Ewing Ave & 98th St,16
rain,weekend,dry,Ewing Ave & Burnham Greenway,20
rain,weekend,dry,Exchange Ave & 79th St,41
rain,weekend,dry,Fairbanks Ct & Grand Ave,3299
rain,weekend,dry,Fairbanks St & Superior St,1000
rain,weekend,dry,Fairfield Ave & 44th St,60
rain,weekend,dry,Fairfield Ave & Pratt Blvd,71
rain,weekend,dry,Fairfield Ave & Roosevelt Rd,66
rain,weekend,dry,Farragut Ave & Central Ave,59
rain,weekend,dry,Federal St & Polk St,3132
rain,weekend,dry,Field Blvd & South Water St,2900
rain,weekend,dry,Field Museum,3024
rain,weekend,dry,Financial Pl & Ida B Wells Dr,1163
rain,weekend,dry,Fort Dearborn Dr & 31st St,472
rain,weekend,dry,Fort Dearborn Dr & 31st St*,1419
rain,weekend,dry,Francisco Ave & 47th St,36
rain,weekend,dry,Francisco Ave & 85th St,17
rain,weekend,dry,Francisco Ave & Bloomingdale Ave,196
rain,weekend,dry,Francisco Ave & Chicago Ave,413
rain,weekend,dry,Francisco Ave & Foster Ave,403
rain,weekend,dry,Francisco Ave & Hollywood Ave,12
rain,weekend,dry,Francisco Ave & Montrose Ave,201
rain,weekend,dry,Franciso Ave & Bloomingdale Ave,8
rain,weekend,dry,Franklin St & Adams St,716
rain,weekend,dry,Franklin St & Adams St (Temp),69
rain,weekend,dry,Franklin St & Adams St Corral,32
rain,weekend,dry,Franklin St & Chicago Ave,1808
rain,weekend,dry,Franklin St & Chicago Ave*,35
rain,weekend,dry,Franklin St & Illinois St,2406
rain,weekend,dry,Franklin St & Jackson Blvd,1969
rain,weekend,dry,Franklin St & Lake St,1301
rain,weekend,dry,Franklin St & Madison St,56
rain,weekend,dry,Franklin St & Monroe St,557
rain,weekend,dry,Franklin St & Monroe St Corral,3
rain,weekend,dry,Franklin St & Washington St,304
rain,weekend,dry,Fullerton & Monitor,7
rain,weekend,dry,Fulton Market,635
rain,weekend,dry,Glenwood Ave & Morse Ave,1039
rain,weekend,dry,Glenwood Ave & Touhy Ave,345
rain,weekend,dry,Grace St & Central Ave,38
rain,weekend,dry,Grace St & Cicero Ave,59
rain,weekend,dry,Grace/Sheffield,70
rain,weekend,dry,Grace/Sheffield Corral,84
rain,weekend,dry,Granville Ave & Clark St,47
rain,weekend,dry,Granville Ave & Pulaski Rd,15
rain,weekend,dry,Green St & Chicago Ave,260
rain,weekend,dry,Green St & Lake St,748
rain,weekend,dry,Green St & Madison St,3387
rain,weekend,dry,Green St & Randolph St*,1715
rain,weekend,dry,Green St & Washington Blvd,1423
rain,weekend,dry,Greenview Ave & Diversey Pkwy,1184
rain,weekend,dry,Greenview Ave & Fullerton Ave,1597
rain,weekend,dry,Greenview Ave & Jarvis Ave,642
rain,weekend,dry,Greenwood Ave & 47th St,321
rain,weekend,dry,Greenwood Ave & 79th St,10
rain,weekend,dry,Greenwood Ave & 91st St,3
rain,weekend,dry,Greenwood Ave & 97th St,10
rain,weekend,dry,Griffin Museum of Science and Industry,1661
rain,weekend,dry,Hale Ave & 107th St,13
rain,weekend,dry,Halsted St & 104th St,14
rain,weekend,dry,Halsted St & 111th St,5
rain,weekend,dry,Halsted St & 119th St,9
rain,weekend,dry,Halsted St & 123rd St,4
rain,weekend,dry,Halsted St & 18th St,833
rain,weekend,dry,Halsted St & 21st St,448
rain,weekend,dry,Halsted St & 35th St,459
rain,weekend,dry,Halsted St & 37th St,98
rain,weekend,dry,Halsted St & 47th Pl,55
rain,weekend,dry,Halsted St & 51st St,57
rain,weekend,dry,Halsted St & 56th St,10
rain,weekend,dry,Halsted St & 59th St,15
rain,weekend,dry,Halsted St & 63rd St,12
rain,weekend,dry,Halsted St & 69th St,16
rain,weekend,dry,Halsted St & 73rd St,7
rain,weekend,dry,Halsted St & 78th St,22
rain,weekend,dry,Halsted St & 83rd St,7
rain,weekend,dry,Halsted St & 93rd St,7
rain,weekend,dry,Halsted St & 96th St,48
rain,weekend,dry,Halsted St & Archer Ave,531
rain,weekend,dry,Halsted St & Armitage Ave,508
rain,weekend,dry,Halsted St & Belden St,485
rain,weekend,dry,Halsted St & Clybourn Ave,3250
rain,weekend,dry,Halsted St & Court Pl,19
rain,weekend,dry,Halsted St & Dickens Ave,2690
rain,weekend,dry,Halsted St & Dickens Ave*,28
rain,weekend,dry,Halsted St & Fulton St,2326
rain,weekend,dry,Halsted St & Lake St,238
rain,weekend,dry,Halsted St & Maxwell St,1203
rain,weekend,dry,Halsted St & Melrose St,87
rain,weekend,dry,Halsted St & North Branch St,156
rain,weekend,dry,Halsted St & Polk St,1419
rain,weekend,dry,Halsted St & Roosevelt Rd,599
rain,weekend,dry,Halsted St & Roscoe St,3462
rain,weekend,dry,Halsted St & Willow St,1734
rain,weekend,dry,Halsted St & Wrightwood Ave,3211
rain,weekend,dry,Hamilton Park,13
rain,weekend,dry,Hamlin Ave & 62nd Pl,6
rain,weekend,dry,Hamlin Ave & Grand Ave,30
rain,weekend,dry,Hampden Ct & Diversey Ave,489
rain,weekend,dry,Hampden Ct & Diversey Pkwy,1105
rain,weekend,dry,Harding Ave & 26th St,21
rain,weekend,dry,Harding Ave & 31st St,7
rain,weekend,dry,Harding Ave & Chicago Ave,10
rain,weekend,dry,Harding Ave & Division St,31
rain,weekend,dry,Harlem Ave & Bloomingdale Ave,20
rain,weekend,dry,Harlem Ave & Grace St,17
rain,weekend,dry,Harlem Ave & Irving Park Rd,40
rain,weekend,dry,Harper Ave & 55th St,104
rain,weekend,dry,Harper Ave & 59th St,353
rain,weekend,dry,Hastings LWS,102
rain,weekend,dry,Hastings St Depot LWS,13
rain,weekend,dry,Hegewisch Metra Station,8
rain,weekend,dry,Hermitage Ave & Polk St,445
rain,weekend,dry,Higgins Ave & Austin Ave,58
rain,weekend,dry,Homan Ave & 26th St,26
rain,weekend,dry,Homan Ave & 65th St,11
rain,weekend,dry,Homan Ave & 77th St,9
rain,weekend,dry,Homan Ave & Arthington Ave,12
rain,weekend,dry,Homan Ave & Fillmore St,8
rain,weekend,dry,Homewood Ave & 115th St,14
rain,weekend,dry,Honore St & Division St,2120
rain,weekend,dry,Houston Ave & 92nd St,28
rain,weekend,dry,Hoyne Ave & 34th St,65
rain,weekend,dry,Hoyne Ave & 47th St,105
rain,weekend,dry,Hoyne Ave & Balmoral Ave,554
rain,weekend,dry,Hubbard St Depot,3
rain,weekend,dry,Hudson Ave & Armitage Ave,565
rain,weekend,dry,Humboldt Blvd & Armitage Ave,1028
rain,weekend,dry,Hyacinth Ave & Milwaukee Ave,55
rain,weekend,dry,Indiana Ave & 103rd St,17
rain,weekend,dry,Indiana Ave & 133rd St,3
rain,weekend,dry,Indiana Ave & 26th St,466
rain,weekend,dry,Indiana Ave & 31st St,417
rain,weekend,dry,Indiana Ave & 40th St,74
rain,weekend,dry,Indiana Ave & Roosevelt Rd,4934
rain,weekend,dry,Jefferson St & Monroe St,1031
rain,weekend,dry,Jeffery Blvd & 67th St,101
rain,weekend,dry,Jeffery Blvd & 71st St,109
rain,weekend,dry,Jeffery Blvd & 76th St,19
rain,weekend,dry,Karlov Ave & Armitage Ave,116
rain,weekend,dry,Karlov Ave & Fillmore St,12
rain,weekend,dry,Karlov Ave & Lawrence Ave,98
rain,weekend,dry,Karlov Ave & Madison St,14
rain,weekend,dry,Kedvale Ave & Peterson Ave,40
rain,weekend,dry,Kedzie Ave & 104th St,8
rain,weekend,dry,Kedzie Ave & 110th St,20
rain,weekend,dry,Kedzie Ave & 21st St,124
rain,weekend,dry,Kedzie Ave & 24th St,32
rain,weekend,dry,Kedzie Ave & 38th Pl,10
rain,weekend,dry,Kedzie Ave & 38th St,1
rain,weekend,dry,Kedzie Ave & 45th St,4
rain,weekend,dry,Kedzie Ave & 48th Pl,129
rain,weekend,dry,Kedzie Ave & 52nd St,14
rain,weekend,dry,Kedzie Ave & 54th Pl,41
rain,weekend,dry,Kedzie Ave & 57th St,100
rain,weekend,dry,Kedzie Ave & 60th St,36
rain,weekend,dry,Kedzie Ave & 66th Pl,12
rain,weekend,dry,Kedzie Ave & 73rd St,7
rain,weekend,dry,Kedzie Ave & 83rd St,11
rain,weekend,dry,Kedzie Ave & Archer Ave,31
rain,weekend,dry,Kedzie Ave & Armitage Ave,164
rain,weekend,dry,Kedzie Ave & Bryn Mawr Ave,182
rain,weekend,dry,Kedzie Ave & Chicago Ave,151
rain,weekend,dry,Kedzie Ave & Foster Ave,207
rain,weekend,dry,Kedzie Ave & George St,315
rain,weekend,dry,Kedzie Ave & Harrison St,23
rain,weekend,dry,Kedzie Ave & Jackson Blvd,35
rain,weekend,dry,Kedzie Ave & Lake St,104
rain,weekend,dry,Kedzie Ave & Leland Ave,415
rain,weekend,dry,Kedzie Ave & Milwaukee Ave,2559
rain,weekend,dry,Kedzie Ave & Palmer Ct,930
rain,weekend,dry,Kedzie Ave & Redfield Dr,14
rain,weekend,dry,Kedzie Ave & Roosevelt Rd,20
rain,weekend,dry,Keeler Ave & Carmen Ave,107
rain,weekend,dry,Keeler Ave & Roosevelt Rd,4
rain,weekend,dry,Kenmore Ave & School St,79
rain,weekend,dry,Kenneth Ave & 50th St,5
rain,weekend,dry,Kenneth Ave & Lawrence Ave,124
rain,weekend,dry,Kenosha Ave & Wellington Ave,66
rain,weekend,dry,Kenton Ave & Madison St,9
rain,weekend,dry,Kenwood Ave & 57th St,51
rain,weekend,dry,Keystone Ave & Fullerton Ave,181
rain,weekend,dry,Keystone Ave & Montrose Ave,167
rain,weekend,dry,Kilbourn Ave & 49th St,4
rain,weekend,dry,Kilbourn Ave & Belden Ave,127
rain,weekend,dry,Kilbourn Ave & Diversey Ave,89
rain,weekend,dry,Kilbourn Ave & Irving Park Rd,75
rain,weekend,dry,Kilbourn Ave & Milwaukee Ave,58
rain,weekend,dry,Kilbourn Ave & Roscoe St,78
rain,weekend,dry,Kildare & Cermak,6
rain,weekend,dry,Kildare Ave & 26th St,11
rain,weekend,dry,Kildare Ave & 47th St,7
rain,weekend,dry,Kildare Ave & 55th St,14
rain,weekend,dry,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),4
rain,weekend,dry,Kildare Ave & Archer Ave,9
rain,weekend,dry,Kildare Ave & Chicago Ave,9
rain,weekend,dry,Kildare Ave & Division St,23
rain,weekend,dry,Kildare Ave & Montrose Ave,110
rain,weekend,dry,Kildare Ave & North Ave,62
rain,weekend,dry,Kilpatrick Ave & Grand Ave,40
rain,weekend,dry,Kilpatrick Ave & Parker Ave,35
rain,weekend,dry,Kimball Ave & Belmont Ave,720
rain,weekend,dry,Kimbark Ave & 53rd St,2589
rain,weekend,dry,Kingsbury St & Erie St,3081
rain,weekend,dry,Kingsbury St & Kinzie St,6239
rain,weekend,dry,Kingsbury St & Kinzie St 1,99
rain,weekend,dry,Kingsbury St & Kinzie St 2,65
rain,weekend,dry,Knox Ave & Marquette Ave,24
rain,weekend,dry,Knox Ave & Montrose Ave,160
rain,weekend,dry,Komensky Ave & 31st St,6
rain,weekend,dry,Komensky Ave & 47th St,17
rain,weekend,dry,Komensky Ave & 55th St,3
rain,weekend,dry,Kosciuszko Park,511
rain,weekend,dry,Kostner Ave & 63rd St,27
rain,weekend,dry,Kostner Ave & Adams St,12
rain,weekend,dry,Kostner Ave & Belmont Ave,80
rain,weekend,dry,Kostner Ave & Bryn Mawr Ave,126
rain,weekend,dry,Kostner Ave & Devon Ave,52
rain,weekend,dry,Kostner Ave & Lake St,11
rain,weekend,dry,Kostner Ave & Wrightwood Ave,88
rain,weekend,dry,La Villita Park,23
rain,weekend,dry,LaSalle Dr & Huron St,2065
rain,weekend,dry,LaSalle St & Adams St,591
rain,weekend,dry,LaSalle St & Adams St Corral,18
rain,weekend,dry,LaSalle St & Calhoun Pl,165
rain,weekend,dry,LaSalle St & Calhoun Pl Corral,22
rain,weekend,dry,LaSalle St & Illinois St,3675
rain,weekend,dry,LaSalle St & Jackson Blvd,611
rain,weekend,dry,LaSalle St & Jackson Blvd Corral,43
rain,weekend,dry,LaSalle St & Washington St,620
rain,weekend,dry,LaSalle St & Washington St Corral,10
rain,weekend,dry,LaSalle St & Washington St Corral N,40
