end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,healthcare
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,retail,41.883441399999995,-87.6386671,The Boeing Store,,gift,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,tourism,41.88196870000001,-87.643123,Batcolumn,,,artwork,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8819162,-87.643096,Madison & Jefferson,,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.88215709999999,-87.641082,Clinton St & Madison St,bicycle_rental,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88171040000001,-87.6414064,Potbelly,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8825612,-87.6399905,Panda Express,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.8823835,-87.6401729,,toilets,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8823865,-87.6406478,Chicago News Room,bar,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.881978499999995,-87.6399291,,vending_machine,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.882183899999994,-87.6391068,Starbucks,cafe,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.88212200000001,-87.6391015,Bank of America,atm,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88212599999999,-87.6392678,Jimmy John's,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.8823875,-87.6407818,,toilets,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8821339,-87.6409831,Yolk,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,retail,41.88228960000001,-87.6401675,Arts & Artisians,,jewelry,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,retail,41.882441500000006,-87.6403071,Mrs. Fields,,pastry,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88227770000001,-87.6406411,Jamba,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,retail,41.882520299999996,-87.6400818,Hudson News,,newsagent,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.8821649,-87.6401663,,atm,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.882000199999986,-87.641315,Clinton & Madison (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88219729999999,-87.639586,Canal & Madison (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8830196,-87.6425974,Jefferson & Washington,,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88308119999999,-87.6429807,Washington & Jefferson,,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88195670000001,-87.6410001,Madison & Clinton (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,office,41.8834385,-87.6387678,BMW Technology Corporation,,,,company,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8830598,-87.6399961,Washington & Canal (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8842811,-87.6397,Canal & Randolph,,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.883943,-87.6425174,Sepia,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.883334999999995,-87.6413486,Clinton & Washington,,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8833851,-87.6398971,Canal & Randolph/Washington (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8842277,-87.6433844,avec,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.884037899999996,-87.6408218,Aloha Pokē Co,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88388239999999,-87.6406455,Vanille Patisserie,cafe,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.884667,-87.6421354,CH Distillery,bar,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88108170000001,-87.6413762,Blaze Pizza,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.884278599999995,-87.6424715,Proxi,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88240239999999,-87.6414689,Slightly Toasted,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,tourism,41.88362909999999,-87.643003,Hampton Inn Chicago West Loop Fulton Market Area,,,hotel,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,office,41.88271060000001,-87.6416211,BMW Technology,,,,company,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.881163400000005,-87.64137229999999,Five Guys,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8812924,-87.6413733,Naf Naf Grill,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.883003200000005,-87.64153030000001,Starbucks,cafe,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88157129999999,-87.6412867,Clinton & Madison (Metra),,,,,,platform,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88183719999999,-87.6431,Madison & Jefferson,,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8830185,-87.64270330000001,Jefferson & Washington,,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.883190699999986,-87.6429955,Washington & Jefferson,,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.881870799999994,-87.6409472,Madison & Clinton (Metra),,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88317839999999,-87.6399961,Washington & Canal (Metra),,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88461180000001,-87.6424952,Alla Vita,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.882350599999995,-87.64040689999999,Boxcar Betty’s,restaurant,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8823495,-87.6403415,Cinnabon,fast_food,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.8836857,-87.6395246,Doughnut Vault - Canal St.,cafe,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,retail,41.88388150000001,-87.63953390000002,Steffens Cafe & Bakery,,bakery,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,food_drink,41.88230990000001,-87.6404179,Madison Tavern,bar,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,other_amenity,41.88271329999999,-87.6407895,Ventra,vending_machine,,,,,,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.8820274,-87.6412295,Clinton & Madison (Metra),,,,,,stop_position,,
Clinton St & Madison St,7603,41.8827604,-87.6412057,250,transit,41.88378729999999,-87.6405272,Ogilvie Transportation Center,,,,,,station,station,
