end_station_name,end_lat,end_lng,return_count_weekday,return_count_weekend,total_return_count,weekday_station_share,weekend_station_share,total_return_share,weekend_minus_weekday_share_normalized,weekday_minus_weekend_share_normalized,share_difference_orientation
Daley Center Plaza Corral,41.8841951,-87.629701,52.0,12.0,64.0,1.6797146035679723e-05,9.962507762453966e-06,1.4882751820811669e-05,-6.834638273225757e-06,6.834638273225757e-06,weekday_oriented
Dauphin Ave & 103rd St,41.7072503677818,-87.60766267776489,65.0,17.0,82.0,2.0996432544599652e-05,1.411355266347645e-05,1.906852577041495e-05,-6.882879881123202e-06,6.882879881123202e-06,weekday_oriented
Halsted St & 51st St,41.80183164049,-87.645213904,222.0,78.0,300.0,7.17108926907865e-05,6.475630045595077e-05,6.97628991600547e-05,-6.954592234835732e-06,6.954592234835732e-06,weekday_oriented
Kedzie Ave & 38th Pl,41.8235109,-87.7041017,55.0,13.0,68.0,1.7766212153122783e-05,1.0792716742658462e-05,1.58129238096124e-05,-6.973495410464321e-06,6.973495410464321e-06,weekday_oriented
Phillips Ave & 83rd St,41.744531,-87.56506,73.0,20.0,93.0,2.358060885778115e-05,1.660417960408994e-05,2.1626498739616954e-05,-6.9764292536912085e-06,6.9764292536912085e-06,weekday_oriented
California Ave & 71st St,41.764748,-87.693121,109.0,34.0,143.0,3.520940226709788e-05,2.82271053269529e-05,3.325364859962607e-05,-6.98229694014498e-06,6.98229694014498e-06,weekday_oriented
Leavitt St & Chicago Ave,41.895501,-87.682017,3607.0,1395.0,5002.0,0.0011651404952057068,0.0011581415273852734,0.0011631800719953118,-6.998967820433417e-06,6.998967820433417e-06,weekday_oriented
Sacramento Ave & Lunt Ave,42.0082,-87.70461000000002,235.0,83.0,318.0,7.591017919970643e-05,6.890734535697325e-05,7.394867310965798e-05,-7.002833842733181e-06,7.002833842733181e-06,weekday_oriented
SCOOTERS CLASSIC - 2132 W Hubbard ST,41.88996749470834,-87.6801560819149,112.0,35.0,147.0,3.617846838454094e-05,2.9057314307157398e-05,3.41838205884268e-05,-7.121154077383544e-06,7.121154077383544e-06,weekday_oriented
Public Rack - Western Ave & Devon Ave,41.997579,-87.689713,166.0,56.0,222.0,5.362165849851604e-05,4.6491702891451836e-05,5.1624545378440473e-05,-7.129955607064202e-06,7.129955607064202e-06,weekday_oriented
Public Rack - Nashotah & Northwest Hwy,41.988141,-87.79144699999999,84.0,24.0,108.0,2.7133851288405707e-05,1.992501552490793e-05,2.511464369761969e-05,-7.208835763497776e-06,7.208835763497776e-06,weekday_oriented
Grace/Sheffield Corral,41.9511586,-87.6546115,380.0,139.0,519.0,0.00012274837487612106,0.0001153990482484251,0.00012068981554689462,-7.34932662769596e-06,7.34932662769596e-06,weekday_oriented
Public Rack - Keystone Ave & Irving Park Rd,41.953449,-87.72963499999999,105.0,32.0,137.0,3.391731411050713e-05,2.6566687366543908e-05,3.1858390616424974e-05,-7.350626743963222e-06,7.350626743963222e-06,weekday_oriented
Wallace St & Pershing Rd,41.82348386197183,-87.6408699859155,262.0,93.0,355.0,8.463177425669398e-05,7.720943515901823e-05,8.255276400606472e-05,-7.422339097675745e-06,7.422339097675745e-06,weekday_oriented
Kedzie Ave & Harrison St,41.87359967462,-87.7048707493,93.0,27.0,120.0,3.0041049640734888e-05,2.241564246552142e-05,2.7905159664021877e-05,-7.625407175213467e-06,7.625407175213467e-06,weekday_oriented
Kedzie Ave & 66th Pl,41.772584,-87.703007,65.0,16.0,81.0,2.0996432544599652e-05,1.3283343683271954e-05,1.8835982773214766e-05,-7.713088861327698e-06,7.713088861327698e-06,weekday_oriented
Kedzie Ave & 57th St,41.78983,-87.7031,407.0,149.0,556.0,0.0001314699699331086,0.00012370113805047008,0.00012929390644330136,-7.768831882638523e-06,7.768831882638523e-06,weekday_oriented
Wood St & Milwaukee Ave*,41.907655,-87.672552,86.0,24.0,110.0,2.777989536670108e-05,1.992501552490793e-05,2.5579729692020054e-05,-7.854879841793148e-06,7.854879841793148e-06,weekday_oriented
Long Ave & Belden Ave,41.9227049,-87.760954,43.0,7.0,50.0,1.388994768335054e-05,5.8114628614314795e-06,1.1627149860009116e-05,-8.078484821919061e-06,8.078484821919061e-06,weekday_oriented
Wood St & Webster Ave,41.92105672992757,-87.67279744148254,1909.0,733.0,2642.0,0.0006166490727329344,0.0006085431824898964,0.0006143785986028816,-8.105890243038038e-06,8.105890243038038e-06,weekday_oriented
Elizabeth St & 47th St,41.80839,-87.656526,73.0,18.0,91.0,2.358060885778115e-05,1.4943761643680947e-05,2.1161412745216592e-05,-8.636847214100202e-06,8.636847214100202e-06,weekday_oriented
Public Rack - Keating & Peterson,41.990159,-87.747183,122.0,37.0,159.0,3.940868877601781e-05,3.071773226756639e-05,3.697433655482899e-05,-8.690956508451417e-06,8.690956508451417e-06,weekday_oriented
Franklin St & Chicago Ave*,41.89679,-87.63564,117.0,35.0,152.0,3.779357858027938e-05,2.9057314307157398e-05,3.534653557442771e-05,-8.73626427312198e-06,8.73626427312198e-06,weekday_oriented
Mason Ave & Montrose Ave,41.96056,-87.77588,189.0,63.0,252.0,6.105116539891284e-05,5.230316575288331e-05,5.8600835294445944e-05,-8.747999646029524e-06,8.747999646029524e-06,weekday_oriented
Kedzie Ave & Redfield Dr,41.76523,-87.70316,71.0,17.0,88.0,2.2934564779485773e-05,1.411355266347645e-05,2.0463783753616044e-05,-8.821012116009323e-06,8.821012116009323e-06,weekday_oriented
Rockwell St & 57th St,41.79031,-87.68888,136.0,42.0,178.0,4.3930997324085426e-05,3.4868777168588875e-05,4.139265350163245e-05,-9.06222015549655e-06,9.06222015549655e-06,weekday_oriented
Virginia Ave & Catalpa Ave,41.9812456,-87.7048924,262.0,91.0,353.0,8.463177425669398e-05,7.554901719860924e-05,8.208767801166435e-05,-9.082757058084738e-06,9.082757058084738e-06,weekday_oriented
Laramie Ave & Kinzie St,41.887832,-87.75552699999999,95.0,26.0,121.0,3.0687093719030264e-05,2.1585433485316924e-05,2.813770266122206e-05,-9.10166023371334e-06,9.10166023371334e-06,weekday_oriented
Kildare Ave & 26th St,41.84431738489837,-87.73233669396876,62.0,13.0,75.0,2.0027366427156592e-05,1.0792716742658462e-05,1.7440724790013674e-05,-9.23464968449813e-06,9.23464968449813e-06,weekday_oriented
Stony Island Ave & 71st St,41.7664929373,-87.58646087749999,296.0,104.0,400.0,9.561452358771535e-05,8.63417339412677e-05,9.301719888007293e-05,-9.272789646447651e-06,9.272789646447651e-06,weekday_oriented
Public Rack - Keystone Ave & North Ave,41.909623,-87.727951,47.0,7.0,54.0,1.5182035839941288e-05,5.8114628614314795e-06,1.2557321848809844e-05,-9.37057297850981e-06,9.37057297850981e-06,weekday_oriented
Avers Ave & 16th St,41.85909,-87.72121,73.0,17.0,90.0,2.358060885778115e-05,1.411355266347645e-05,2.092886974801641e-05,-9.467056194304699e-06,9.467056194304699e-06,weekday_oriented
Tripp Ave & 15th St,41.86077,-87.73136,81.0,20.0,101.0,2.6164785170962643e-05,1.660417960408994e-05,2.3486842717218414e-05,-9.560605566872702e-06,9.560605566872702e-06,weekday_oriented
Mason Ave & Grand Ave,41.9204347,-87.7743901,125.0,37.0,162.0,4.037775489346087e-05,3.071773226756639e-05,3.767196554642953e-05,-9.660022625894477e-06,9.660022625894477e-06,weekday_oriented
Sedgwick St & North Ave*,41.910983,-87.638525,74.0,17.0,91.0,2.3903630896928837e-05,1.411355266347645e-05,2.1161412745216592e-05,-9.790078233452387e-06,9.790078233452387e-06,weekday_oriented
Sacramento Blvd & Franklin Blvd,41.89046879243862,-87.70260751247406,244.0,83.0,327.0,7.881737755203562e-05,6.890734535697325e-05,7.604156008445962e-05,-9.910032195062363e-06,9.910032195062363e-06,weekday_oriented
California Ave & Touhy Ave,42.0120368,-87.7004371,221.0,74.0,295.0,7.138787065163882e-05,6.143546453513278e-05,6.860018417405379e-05,-9.95240611650604e-06,9.95240611650604e-06,weekday_oriented
Fairfield Ave & 44th St,41.813617,-87.6932272,252.0,86.0,338.0,8.140155386521712e-05,7.139797229758674e-05,7.859953305366162e-05,-1.0003581567630376e-05,1.0003581567630376e-05,weekday_oriented
Keeler Ave & Roosevelt Rd,41.866402,-87.7300171,52.0,8.0,60.0,1.6797146035679723e-05,6.641671841635977e-06,1.3952579832010938e-05,-1.0155474194043746e-05,1.0155474194043746e-05,weekday_oriented
Damen Ave & Pershing Rd,41.823192,-87.676597,214.0,71.0,285.0,6.912671637760501e-05,5.894483759451929e-05,6.627475420205196e-05,-1.0181878783085719e-05,1.0181878783085719e-05,weekday_oriented
Sacramento Ave & Pratt Blvd,42.00404000000001,-87.70473000000001,176.0,56.0,232.0,5.68518788899929e-05,4.6491702891451836e-05,5.39499753504423e-05,-1.0360175998541068e-05,1.0360175998541068e-05,weekday_oriented
Fairfield Ave & Pratt Blvd,42.0044482,-87.69859730000002,300.0,104.0,404.0,9.690661174430609e-05,8.63417339412677e-05,9.394737086887366e-05,-1.056487780303839e-05,1.056487780303839e-05,weekday_oriented
Archer Ave & 49th St,41.80420000000001,-87.72082,61.0,11.0,72.0,1.9704344388008904e-05,9.132298782249467e-06,1.6743095798413126e-05,-1.0572045605759437e-05,1.0572045605759437e-05,weekday_oriented
Kenwood Ave & 57th St,41.79153999999999,-87.59295,182.0,58.0,240.0,5.879001112487903e-05,4.815212085186083e-05,5.581031932804375e-05,-1.0637890273018202e-05,1.0637890273018202e-05,weekday_oriented
Western Ave & Howard St,42.018901,-87.690048,745.0,277.0,1022.0,0.00024065141916502678,0.00022996788751664568,0.00023765894313858632,-1.06835316483811e-05,1.06835316483811e-05,weekday_oriented
Public Rack - Kilpatrick & Elston,41.970024,-87.74341,49.0,6.0,55.0,1.5828079918236662e-05,4.981253881226983e-06,1.2789864846010027e-05,-1.0846826037009679e-05,1.0846826037009679e-05,weekday_oriented
Public Rack - Western Blvd & 49th St,41.80478,-87.683749,49.0,6.0,55.0,1.5828079918236662e-05,4.981253881226983e-06,1.2789864846010027e-05,-1.0846826037009679e-05,1.0846826037009679e-05,weekday_oriented
Public Rack - Jonathan Y Scammon Public School,41.941612,-87.73237200000001,222.0,73.0,295.0,7.17108926907865e-05,6.0605255554928286e-05,6.860018417405379e-05,-1.1105637135858215e-05,1.1105637135858215e-05,weekday_oriented
Perry Ave & 69th St,41.76929308995,-87.62819592909999,158.0,48.0,206.0,5.103748218533454e-05,3.985003104981586e-05,4.790385742323756e-05,-1.1187451135518678e-05,1.1187451135518678e-05,weekday_oriented
Lamon Ave & Belmont Ave,41.9390108,-87.7492834,158.0,48.0,206.0,5.103748218533454e-05,3.985003104981586e-05,4.790385742323756e-05,-1.1187451135518678e-05,1.1187451135518678e-05,weekday_oriented
Homan Ave & Fillmore St,41.868114,-87.71092569999999,61.0,10.0,71.0,1.9704344388008904e-05,8.30208980204497e-06,1.6510552801212943e-05,-1.1402254585963934e-05,1.1402254585963934e-05,weekday_oriented
Public Rack - Prairie Ave & Garfield Blvd N,41.79480875,-87.61890696,59.0,9.0,68.0,1.905830030971353e-05,7.471880821840474e-06,1.58129238096124e-05,-1.1586419487873058e-05,1.1586419487873058e-05,weekday_oriented
Kildare Ave & 47th St,41.80762,-87.73084,59.0,9.0,68.0,1.905830030971353e-05,7.471880821840474e-06,1.58129238096124e-05,-1.1586419487873058e-05,1.1586419487873058e-05,weekday_oriented
Leamington Ave & Hirsch St,41.9058405,-87.7548602,77.0,16.0,93.0,2.4872697014371898e-05,1.3283343683271954e-05,2.1626498739616954e-05,-1.1589353331099944e-05,1.1589353331099944e-05,weekday_oriented
Larrabee St & North Ave,41.91021,-87.6435,3778.0,1456.0,5234.0,0.0012203772638999613,0.0012087842751777478,0.0012171300473457541,-1.1592988722213416e-05,1.1592988722213416e-05,weekday_oriented
Linder Ave & Montrose Ave,41.96081,-87.76488,242.0,80.0,322.0,7.817133347374025e-05,6.641671841635976e-05,7.48788450984587e-05,-1.1754615057380484e-05,1.1754615057380484e-05,weekday_oriented
Damen Ave & Ohio St,41.89239445296271,-87.67688512802124,281.0,95.0,376.0,9.076919300050003e-05,7.886985311942723e-05,8.743616694726854e-05,-1.1899339881072806e-05,1.1899339881072806e-05,weekday_oriented
Public Rack - Forest Glen Station,41.97871,-87.75552,58.0,8.0,66.0,1.8735278270565844e-05,6.641671841635977e-06,1.5347837815212034e-05,-1.2093606428929867e-05,1.2093606428929867e-05,weekday_oriented
Melvina Ave & Giddings Ave,41.96648,-87.78202000000002,274.0,92.0,366.0,8.850803872646623e-05,7.637922617881374e-05,8.511073697526673e-05,-1.2128812547652497e-05,1.2128812547652497e-05,weekday_oriented
Public Rack - Karlov Ave & Kamerling Ave,41.90562099999999,-87.72863600000001,83.0,17.0,100.0,2.681082924925802e-05,1.411355266347645e-05,2.325429972001823e-05,-1.2697276585781568e-05,1.2697276585781568e-05,weekday_oriented
Kilbourn Ave & Belden Ave,41.922369,-87.739024,466.0,166.0,632.0,0.00015052827024282213,0.0001378146907139465,0.00014696717423051523,-1.2713579528875625e-05,1.2713579528875625e-05,weekday_oriented
Michigan Ave & 11th St,41.86959,-87.623961,466.0,166.0,632.0,0.00015052827024282213,0.0001378146907139465,0.00014696717423051523,-1.2713579528875625e-05,1.2713579528875625e-05,weekday_oriented
Claremont Ave & Hirsch St,41.907781,-87.685854,1577.0,598.0,2175.0,0.0005094057557359023,0.0004964649701622892,0.0005057810189103965,-1.2940785573613126e-05,1.2940785573613126e-05,weekday_oriented
Vincennes Ave & 104th St,41.70492556499763,-87.65686810958869,89.0,19.0,108.0,2.874896148414414e-05,1.5773970623885444e-05,2.511464369761969e-05,-1.2974990860258695e-05,1.2974990860258695e-05,weekday_oriented
Kildare Ave & Chicago Ave,41.8954357,-87.73348179999999,79.0,15.0,94.0,2.551874109266727e-05,1.2453134703067456e-05,2.1859041736817136e-05,-1.3065606389599815e-05,1.3065606389599815e-05,weekday_oriented
Leavitt St/North Ave,41.910077,-87.68230600000001,1395.0,527.0,1922.0,0.0004506157446110233,0.00043752013256776997,0.00044694764061875043,-1.3095612043253341e-05,1.3095612043253341e-05,weekday_oriented
Public Rack - Lawrence Ave & Kimball Ave,41.968277,-87.71262899999999,51.0,4.0,55.0,1.6474123996532035e-05,3.3208359208179885e-06,1.2789864846010027e-05,-1.3153288075714046e-05,1.3153288075714046e-05,weekday_oriented
Granville Ave & Pulaski Rd,41.9924402,-87.72890720000001,90.0,19.0,109.0,2.9071983523291828e-05,1.5773970623885444e-05,2.534718669481987e-05,-1.3298012899406383e-05,1.3298012899406383e-05,weekday_oriented
Public Rack - Hamlin Ave & Fullerton Ave,41.924319,-87.721446,132.0,35.0,167.0,4.263890916749468e-05,2.9057314307157398e-05,3.8834680532430445e-05,-1.3581594860337283e-05,1.3581594860337283e-05,weekday_oriented
Central Ave & Roscoe St,41.942275,-87.76695,91.0,19.0,110.0,2.9395005562439515e-05,1.5773970623885444e-05,2.5579729692020054e-05,-1.3621034938554071e-05,1.3621034938554071e-05,weekday_oriented
Albany Ave & Bloomingdale Ave,41.91402671273,-87.70512646200001,2891.0,1108.0,3999.0,0.000933856715175963,0.0009198715500665827,0.000929939445803529,-1.3985165109380265e-05,1.3985165109380265e-05,weekday_oriented
Bernard St & Elston Ave,41.949923,-87.713949,758.0,278.0,1036.0,0.0002448507056739467,0.0002307980964968502,0.0002409145450993889,-1.405260917709651e-05,1.405260917709651e-05,weekday_oriented
Public Rack - Justine St & 87th St,41.736019,-87.66243,131.0,34.0,165.0,4.231588712834699e-05,2.82271053269529e-05,3.836959453803008e-05,-1.4088781801394088e-05,1.4088781801394088e-05,weekday_oriented
Public Rack - Pulaski Rd & 44th St,41.8129,-87.72249999999998,90.0,18.0,108.0,2.9071983523291828e-05,1.4943761643680947e-05,2.511464369761969e-05,-1.412822187961088e-05,1.412822187961088e-05,weekday_oriented
Archer (Damen) Ave & 37th St,41.826712,-87.683144,283.0,93.0,376.0,9.141523707879542e-05,7.720943515901823e-05,8.743616694726854e-05,-1.4205801919777182e-05,1.4205801919777182e-05,weekday_oriented
Lincolnwood Dr & Central St,42.064854,-87.715297,404.0,140.0,544.0,0.00013050090381566554,0.00011622925722862959,0.0001265033904768992,-1.4271646587035947e-05,1.4271646587035947e-05,weekday_oriented
Augusta Blvd & Laramie Ave,41.8986607,-87.7554551,70.0,10.0,80.0,2.261154274033809e-05,8.30208980204497e-06,1.8603439776014587e-05,-1.4309452938293118e-05,1.4309452938293118e-05,weekday_oriented
Kildare Ave & Division St,41.902393,-87.733598,119.0,29.0,148.0,3.843962265857475e-05,2.4076060425930415e-05,3.441636358562698e-05,-1.4363562232644333e-05,1.4363562232644333e-05,weekday_oriented
Halsted St & Lake St,41.885760000000005,-87.64711,911.0,337.0,1248.0,0.0002942730776635428,0.0002797804263289155,0.00029021366050582754,-1.4492651334627302e-05,1.4492651334627302e-05,weekday_oriented
Pulaski Rd & 75th St,41.75725,-87.72247,63.0,7.0,70.0,2.035038846630428e-05,5.8114628614314795e-06,1.627800980401276e-05,-1.45389256048728e-05,1.45389256048728e-05,weekday_oriented
Albany Ave & Montrose Ave,41.96104100000001,-87.705866,1549.0,585.0,2134.0,0.0005003611386397671,0.0004856722534196308,0.0004962467560251891,-1.4688885220136348e-05,1.4688885220136348e-05,weekday_oriented
Western Ave & 21st St,41.854109,-87.685838,817.0,300.0,1117.0,0.00026390900598366023,0.0002490626940613491,0.00025975052787260365,-1.4846311922311114e-05,1.4846311922311114e-05,weekday_oriented
University Ave & 65th St,41.77694,-87.59842000000002,391.0,134.0,525.0,0.0001263016173067456,0.00011124800334740261,0.00012208507353009572,-1.505361395934298e-05,1.505361395934298e-05,weekday_oriented
Kilbourn Ave & 49th St,41.80385,-87.73566,65.0,7.0,72.0,2.0996432544599652e-05,5.8114628614314795e-06,1.6743095798413126e-05,-1.5184969683168172e-05,1.5184969683168172e-05,weekday_oriented
Normal Ave & Archer Ave,41.849527,-87.640591,673.0,243.0,916.0,0.00021739383234639333,0.0002017407821896928,0.000213009385435367,-1.5653050156700537e-05,1.5653050156700537e-05,weekday_oriented
Halsted St & 63rd St,41.77938114228001,-87.6446208145,90.0,16.0,106.0,2.9071983523291828e-05,1.3283343683271954e-05,2.4649557703219324e-05,-1.5788639840019874e-05,1.5788639840019874e-05,weekday_oriented
Public Rack - Lavergne Ave & Belle Plaine Ave,41.9553079,-87.75178779999999,52.0,1.0,53.0,1.6797146035679723e-05,8.302089802044971e-07,1.2324778851609662e-05,-1.5966937055475226e-05,1.5966937055475226e-05,weekday_oriented
Nagle Ave & Belmont Ave,41.93852,-87.78735,114.0,25.0,139.0,3.682451246283631e-05,2.0755224505112428e-05,3.232347661082534e-05,-1.6069287957723884e-05,1.6069287957723884e-05,weekday_oriented
Richmond St & Lincoln Ave,41.9881174,-87.7031754,222.0,67.0,289.0,7.17108926907865e-05,5.5624001673701306e-05,6.72049261908527e-05,-1.6086891017085195e-05,1.6086891017085195e-05,weekday_oriented
Halsted St & 69th St,41.76906172032,-87.6446135779,117.0,26.0,143.0,3.779357858027938e-05,2.1585433485316924e-05,3.325364859962607e-05,-1.6208145094962454e-05,1.6208145094962454e-05,weekday_oriented
Western Blvd & 48th Pl,41.805661,-87.683392,334.0,110.0,444.0,0.00010788936107532744,9.132298782249468e-05,0.00010324909075688095,-1.6566373252832766e-05,1.6566373252832766e-05,weekday_oriented
Columbus Ave & 79th St,41.749119,-87.704263,77.0,10.0,87.0,2.4872697014371898e-05,8.30208980204497e-06,2.023124075641586e-05,-1.6570607212326927e-05,1.6570607212326927e-05,weekday_oriented
Clifton Ave & Armitage Ave,41.918216,-87.656936,7266.0,2807.0,10073.0,0.0023470781364470935,0.0023303966074340234,0.0023424056107974366,-1.6681529013070056e-05,1.6681529013070056e-05,weekday_oriented
Western Ave & Lake St,41.88476155555556,-87.68648361002178,345.0,114.0,459.0,0.00011144260350595201,9.464382374331266e-05,0.00010673723571488368,-1.6798779762639343e-05,1.6798779762639343e-05,weekday_oriented
Seminary Ave & Belden Ave,41.923390000000005,-87.65599,669.0,240.0,909.0,0.0002161017441898026,0.0001992501552490793,0.00021138158445496572,-1.6851588940723302e-05,1.6851588940723302e-05,weekday_oriented
Lawler Ave & North Ave,41.90917540000001,-87.7522545,104.0,20.0,124.0,3.3594292071359445e-05,1.660417960408994e-05,2.8835331652822607e-05,-1.6990112467269504e-05,1.6990112467269504e-05,weekday_oriented
